#idx1
CS1DC-189	气球			0	55fc891681dd9731	0
CS1bC-128	气球			0	55fc891681dd9731	0
CS1bC-197	气球			0	55fc891681dd9731	0
CSAC-017	气球			0	55fc891681dd9731	0
CSV9C-191	希望护身符			0	6aac84f2cdc661d1	1
CSV6C-118	驱劲能量 古代			0	8da8631aa1827b12	1
CSV9.5C-177	驱劲能量 古代			0	8da8631aa1827b12	1
CSVH4C-043	驱劲能量 古代			0	8da8631aa1827b12	1
SVP-256	驱劲能量 古代			0	8da8631aa1827b12	1
CSV9C-194	霹霹果			0	d8b951a986430977	1
CSM2bC-135	异兽法宝			0	363d80483b2e4852	0
CSM2aC-136	异兽秘石			0	f6a0f06eb8e8a0fc	0
CSV3C-119	大气球			0	6983613bf0be4ec5	1
CS1DC-185	大护符			0	d39123b5feea5e6f	0
CS1aC-125	大护符			0	d39123b5feea5e6f	0
CS1aC-216	大护符			0	d39123b5feea5e6f	0
CSAC-016	大护符			0	d39123b5feea5e6f	0
CS1bC-127	大阳伞			0	50875201cdc53f6a	0
CS1bC-196	大阳伞			0	50875201cdc53f6a	0
CS2.1C-005	大阳伞			0	50875201cdc53f6a	0
CS2aC-106	滚滚浓烟			0	c413af9b440e4c1f	0
CSV8C-187	锁链粘糕			0	a77ef1e9df5b37e1	1
CSV9.5C-174	锁链粘糕			0	a77ef1e9df5b37e1	1
CSVNC-033	锁链粘糕			0	a77ef1e9df5b37e1	1
CSVH1C-049	打空保险			0	e4842076e467c37d	0
SSP-124	打空保险			0	e4842076e467c37d	0
CSM1bC-132	肌力哑铃			0	fb767120c318d338	0
CSM2DC-288	肌力哑铃			0	fb767120c318d338	0
CS5.5C-062	灾祸箱			0	ad0c18b258f8f97e	1
CS5.5C-088	灾祸箱			0	ad0c18b258f8f97e	1
CSV1C-118	勇气护符			0	d1c2f018a644e662	1
CSV8C-260	勇气护符			0	d1c2f018a644e662	1
CSVE2C-170	勇气护符			0	d1c2f018a644e662	1
CSVE2pC-010	勇气护符			0	d1c2f018a644e662	1
CSVH1aC-017	勇气护符			0	d1c2f018a644e662	1
CSVH3C-049	勇气护符			0	d1c2f018a644e662	1
CSVH4aC-014	勇气护符			0	d1c2f018a644e662	1
CSVH5aC-016	勇气护符			0	d1c2f018a644e662	1
CSVM1bC-024	勇气护符			0	d1c2f018a644e662	1
CSVM1cC-021	勇气护符			0	d1c2f018a644e662	1
