#dtl1
CS5.5C-066	每当双方玩家，各从手牌将【基础】宝可梦放于备战区时，给该宝可梦身上放置2个伤害指示物。				Oswaldo KATO	暗影夺辉	U		F	Gapejaw Bog
CS5.5C-089	每当双方玩家，各从手牌将【基础】宝可梦放于备战区时，给该宝可梦身上放置2个伤害指示物。				Oswaldo KATO	暗影夺辉	UR		F	Gapejaw Bog
CS5DC-151	双方玩家，每次在自己的回合有1次机会，可将自己的手牌全部放回牌库并重洗牌库。在这种情况下，可从自己的牌库上方抽取5张卡牌。如果使用了这个效果的话，自己的回合结束。				Oswaldo KATO	起始卡组 勇魅群星V	无标记		F	Jubilife Village
CS5DC-152	双方玩家，每次在自己的回合有1次机会，可选择自己弃牌区中的1张【火】能量，附着于自己备战区的【火】宝可梦身上。在这种情况下，给该宝可梦身上放置2个伤害指示物。				ORBITALLINK Inc.	起始卡组 勇魅群星V	无标记		F	Magma Basin
CS5aC-125	双方玩家，每次在自己的回合有1次机会，可将自己的手牌全部放回牌库并重洗牌库。在这种情况下，可从自己的牌库上方抽取5张卡牌。如果使用了这个效果的话，自己的回合结束。				Oswaldo KATO	勇魅群星 魅	U		F	Jubilife Village
CS5aC-126	双方玩家，每次在自己的回合有1次机会，可选择自己弃牌区中的1张【火】能量，附着于自己备战区的【火】宝可梦身上。在这种情况下，给该宝可梦身上放置2个伤害指示物。				ORBITALLINK Inc.	勇魅群星 魅	U		F	Magma Basin
CS5aC-174	双方玩家，每次在自己的回合有1次机会，可将自己的手牌全部放回牌库并重洗牌库。在这种情况下，可从自己的牌库上方抽取5张卡牌。如果使用了这个效果的话，自己的回合结束。				Oswaldo KATO	勇魅群星 魅	UR		F	Jubilife Village
CS5aC-175	双方玩家，每次在自己的回合有1次机会，可选择自己弃牌区中的1张【火】能量，附着于自己备战区的【火】宝可梦身上。在这种情况下，给该宝可梦身上放置2个伤害指示物。				ORBITALLINK Inc.	勇魅群星 魅	UR		F	Magma Basin
CS5bC-127	双方身上附有【水】或【斗】能量的宝可梦，受到对手宝可梦的招式的伤害「-20」。				Oswaldo KATO	勇魅群星 勇	U		F	Lake Acuity
CS5bC-128	双方场上宝可梦身上附有的特殊能量的效果全部消除，被视作1个【无】能量。				Oswaldo KATO	勇魅群星 勇	U		F	Temple of Sinnoh
CS5bC-178	双方场上宝可梦身上附有的特殊能量的效果全部消除，被视作1个【无】能量。				Oswaldo KATO	勇魅群星 勇	UR		F	Temple of Sinnoh
CS6.5C-071	双方玩家可以放于备战区的宝可梦数量，变为4只。［关于变更备战宝可梦的数量的效果，优先执行数量更少的效果。］\n\n（当这张卡牌被放于场上时，备战区有5只以上宝可梦（包含5只）的玩家，将宝可梦放于弃牌区直到备战区宝可梦变为4只为止。放于弃牌区的动作由这张卡牌的持有者开始执行。）				Oswaldo KATO	胜象星引	U		F	Collapsed Stadium
CS6.5C-095	双方玩家可以放于备战区的宝可梦数量，变为4只。［关于变更备战宝可梦的数量的效果，优先执行数量更少的效果。］\n\n（当这张卡牌被放于场上时，备战区有5只以上宝可梦（包含5只）的玩家，将宝可梦放于弃牌区直到备战区宝可梦变为4只为止。放于弃牌区的动作由这张卡牌的持有者开始执行。）				Oswaldo KATO	胜象星引	UR		F	Collapsed Stadium
CS6aC-130	双方玩家，每次在自己的回合有1次机会，可查看自己牌库上方的1张卡牌后放回原处。若希望，可将该卡牌放于弃牌区。在自己的回合只可以将1张竞技场卡放置于战斗区旁。如果有别的名称的竞技场卡被放入场上，则将此卡放入弃牌区。				AYUMI ODASHIMA	碧海暗影 啸	U		F	Primordial Altar
