#idx1
CSM1DC-317	以太乐园保护区			0	e88c37f13eb36dc3	0
CSM1bC-146	以太乐园保护区			0	e88c37f13eb36dc3	0
CSM1bC-203	以太乐园保护区			0	e88c37f13eb36dc3	0
CSMPjC-010	以太乐园保护区			0	e88c37f13eb36dc3	0
CSM1DC-323	拉纳基拉山			0	d431c64f4a49b7a6	0
CSM1DC-321	日轮祭坛			0	4054d93ae0774d02	0
CSM1aC-147	日轮祭坛			0	4054d93ae0774d02	0
CSM1DC-318	月轮祭坛			0	da6cb32abb82af65	0
CSM1aC-146	月轮祭坛			0	da6cb32abb82af65	0
CSM1DC-319	潺潺之丘			0	66089cc9e51cd86a	0
CSM1cC-146	潺潺之丘			0	66089cc9e51cd86a	0
CSM1cC-211	潺潺之丘			0	66089cc9e51cd86a	0
CSM2DC-338	潺潺之丘			0	66089cc9e51cd86a	0
CSMPoC-010	潺潺之丘			0	66089cc9e51cd86a	0
CSM1DC-316	虚无之海			0	3b07df7b49a25de9	0
CSM1.5C-055	被破坏殆尽的原野			0	95c1d7589b6e2222	0
CSM2DC-337	被破坏殆尽的原野			0	95c1d7589b6e2222	0
CSMPgC-023	被破坏殆尽的原野			0	95c1d7589b6e2222	0
CSM1DC-322	魄镇			0	276a1d59bcbd86e1	0
CSM1cC-148	魄镇			0	276a1d59bcbd86e1	0
CSM1.5C-056	天冠山			0	f6d837bffa2298b7	0
CSM1DC-320	天空之柱			0	7290ef59e3279c76	0
CSM1cC-147	天空之柱			0	7290ef59e3279c76	0
CSM2DC-339	天空之柱			0	7290ef59e3279c76	0
CSM1.5C-057	奇迹迷宫◇			0	5c700391a315fb87	0
CSM1aC-149	弗拉达利研究所			0	d1c0bac5246a6798	0
CSM1.5C-054	惩戒祠堂			0	0522f1078027321c	0
CSM1.5C-085	惩戒祠堂			0	0522f1078027321c	0
CSM1aC-148	火力工厂◇			0	3c8509e39c22e6f3	0
CSM1bC-149	生命之森◇			0	634e938a9dd18552	0
CSM1bC-145	究极空间			0	ff60fb3121c61289	0
CSM1DC-315	维拉火山公园			0	38c03f49617e411b	0
CSM1bC-147	雷霆山◇			0	d48b616c6d7c473f	0
CSM1bC-148	黑市◇			0	1fd2b78776e6bb15	0
CSM2.5C-058	垃圾岛			0	cbb2620e2ba7020d	0
CSM2bC-149	宝可梦研究所			0	37970fc9d1af1d22	0
CSM2DC-340	小刚的深灰市道馆			0	a90755e5a3b2d97b	0
CSM2DC-336	小霞的华蓝市道馆			0	5ab79c78eba4a3c6	0
CSM2cC-147	巨大炉灶			0	31cc9c7d710c3a89	0
CSM2cC-191	巨大炉灶			0	31cc9c7d710c3a89	0
CSM2DC-341	常青森林			0	d840fe7cbc6890bf	0
CSM2aC-149	常青森林			0	d840fe7cbc6890bf	0
CSM2aC-193	常青森林			0	d840fe7cbc6890bf	0
CSMAC-017	常青森林			0	d840fe7cbc6890bf	0
CSM2cC-149	微寐森林			0	9fb8bc487c393e7e	0
CSM2.5C-060	无人发电厂			0	a30910eb5f5a082d	0
CSM2.5C-098	无人发电厂			0	a30910eb5f5a082d	0
CSM2cC-148	暗夜市			0	50b18c0734854d61	0
CSMPpC-009	暗夜市			0	50b18c0734854d61	0
CSM2.5C-059	暴雪镇			0	be1fbc2c72b9dcc6	0
CSM2DC-335	格斗道场			0	ee399961058fa7ac	0
CSM2bC-147	格斗道场			0	ee399961058fa7ac	0
CSM2bC-192	格斗道场			0	ee399961058fa7ac	0
CSMPfC-023	格斗道场			0	ee399961058fa7ac	0
CSM2.5C-057	混沌潮漩			0	eb805340e15c5e0e	0
CSM2bC-148	紫苑镇			0	9b6d30023138ba67	0
CS1.5C-051	伽勒尔矿山			0	96e7bbf1adcb7934	0
CS2.1C-008	伽勒尔矿山			0	96e7bbf1adcb7934	0
CS2aC-113	宫门竞技场			0	b8e40ff8ca32dff0	0
CS2bC-113	尖钉镇			0	6fddc0f1e8790629	0
CS2aC-112	战竞温泉			0	700cfc0fa4b35751	0
CS2.5C-057	洛兹大厦			0	ad5d9925d3ad9bac	0
CS4.1C-004	玩家庆典			0	6a44a6bab66ff2af	0
CS1DC-204	草路竞技场			0	5df099d55b92f560	0
CS1bC-135	草路竞技场			0	5df099d55b92f560	0
CS1bC-198	草路竞技场			0	5df099d55b92f560	0
CS1DC-205	训练场地			0	4ee94e331fea17c1	0
CS1aC-133	训练场地			0	4ee94e331fea17c1	0
CS1aC-217	训练场地			0	4ee94e331fea17c1	0
CSAC-023	训练场地			0	4ee94e331fea17c1	0
CS1DC-206	迷光森林			0	d8a2b4612623b0e9	0
CS1aC-134	迷光森林			0	d8a2b4612623b0e9	0
CS3bC-120	巨树丘陵			0	0e6e2de587e4381c	0
CS5.1C-004	庆祝开场乐			0	46565e40b588070b	0
CS6.1C-004	庆祝开场乐			0	46565e40b588070b	0
CS3aC-123	恶之塔			0	8c8eb27c4318f4af	0
CSBC-017	恶之塔			0	8c8eb27c4318f4af	0
CSVE1C-165	恶之塔			0	8c8eb27c4318f4af	0
CS4aC-131	时尚广场			0	398e856744d75226	0
CS3bC-121	水之塔			0	a5c69c5b57c8e457	0
CSCC-017	水之塔			0	a5c69c5b57c8e457	0
CSVE1C-170	水之塔			0	a5c69c5b57c8e457	0
CS4bC-131	滑板手的公园			0	7a431936165f935b	0
CSVE2C-199	滑板手的公园			0	7a431936165f935b	0
CS4aC-130	结晶洞窟			0	1b79bb29529b4275	0
CS4aC-182	结晶洞窟			0	1b79bb29529b4275	0
CSVE2C-198	结晶洞窟			0	1b79bb29529b4275	0
CS3aC-124	远古墓地			0	128ffcce4b2b3792	0
CS3.5C-063	通顶雪道			0	8607c0b91ac75563	0
CS3.5C-090	通顶雪道			0	8607c0b91ac75563	0
CSZC-054	通顶雪道			0	8607c0b91ac75563	0
CS4bC-130	风暴山脉			0	509163be6cc04cf2	0
CS4bC-175	风暴山脉			0	509163be6cc04cf2	0
CSVE1C-166	风暴山脉			0	509163be6cc04cf2	0
CSVE2C-196	风暴山脉			0	509163be6cc04cf2	0
CS6aC-130	原始祭坛			0	77750456c98af295	1
CS5.5C-066	大嘴沼泽			0	8784f5412bf62ce1	1
CS5.5C-089	大嘴沼泽			0	8784f5412bf62ce1	1
CS6.5C-071	崩塌的竞技场			0	fb36280712804876	1
CS6.5C-095	崩塌的竞技场			0	fb36280712804876	1
CSVM1aC-030	崩塌的竞技场			0	fb36280712804876	1
CSVM1bC-031	崩塌的竞技场			0	fb36280712804876	1
SSP-187	平和公园			0	8723e6c213671219	1
CS6bC-130	放逐市			0	7f4e493ec0d852a5	1
CSXC-020	放逐市			0	7f4e493ec0d852a5	1
CSZC-056	放逐市			0	7f4e493ec0d852a5	1
CS5DC-152	熔岩瀑布之渊			0	d781c9da21b24ff7	1
CS5aC-126	熔岩瀑布之渊			0	d781c9da21b24ff7	1
CS5aC-175	熔岩瀑布之渊			0	d781c9da21b24ff7	1
CSVE1C-169	熔岩瀑布之渊			0	d781c9da21b24ff7	1
CSVE2C-201	熔岩瀑布之渊			0	d781c9da21b24ff7	1
CS5bC-127	睿智湖			0	fae2d3071136cf6d	1
CSVE1C-167	睿智湖			0	fae2d3071136cf6d	1
CSVE2C-197	睿智湖			0	fae2d3071136cf6d	1
CS5DC-151	祝庆村			0	bf70b65ec17c9d4c	1
CS5aC-125	祝庆村			0	bf70b65ec17c9d4c	1
CS5aC-174	祝庆村			0	bf70b65ec17c9d4c	1
CS5bC-128	神奥神殿			0	53864b068a4a1e8d	1
CS5bC-178	神奥神殿			0	53864b068a4a1e8d	1
CSZC-055	神奥神殿			0	53864b068a4a1e8d	1
CSV5C-128	城镇百货			0	13b3caaa408a85df	1
CSVM1aC-031	城镇百货			0	13b3caaa408a85df	1
CSVM1cC-027	城镇百货			0	13b3caaa408a85df	1
CSV6C-128	宝可梦联盟总部			0	b87089abe625a7ab	1
CSVM2bC-032	宝可梦联盟总部			0	b87089abe625a7ab	1
CSV2C-126	月光之丘			0	2027b11b9630f8c2	1
CSV9.5C-204	月光之丘			0	2027b11b9630f8c2	1
CSVM1bC-032	月光之丘			0	2027b11b9630f8c2	1
CSV1C-126	桌台市			0	ed39476ac2c26905	1
CSVE1C-168	桌台市			0	ed39476ac2c26905	1
CSV4C-127	海滩场地			0	10aa378456f578af	1
CSV4C-165	海滩场地			0	10aa378456f578af	1
CSV2C-127	深钵镇			0	c117bea3cc758d46	1
CSV2C-163	深钵镇			0	c117bea3cc758d46	1
CSVE2C-200	深钵镇			0	c117bea3cc758d46	1
CSVM1aC-032	深钵镇			0	c117bea3cc758d46	1
CSVM1bC-033	深钵镇			0	c117bea3cc758d46	1
CSVM2bC-031	深钵镇			0	c117bea3cc758d46	1
CSVM2cC-031	深钵镇			0	c117bea3cc758d46	1
CSV3C-128	灾祸荒野			0	b599512657c5c230	1
CSV3C-129	灾祸雪山			0	ceac9ee87d585088	1
CSVM2cC-032	灾祸雪山			0	ceac9ee87d585088	1
CSV4C-128	练习室			0	45e96e576a5a81e6	1
CSV6C-127	自行车道			0	79292d4ceeac1081	1
CSV8C-204	中立中心			0	6697150282b5d32d	1
CSV9.5C-205	中立中心			0	6697150282b5d32d	1
SVP-NaN1	乐园度假地			0	f7899d7d8fd2dd01	1
CSV9C-205	伟大巨树			0	4e63e9081027157f	1
CSV7C-202	全金属实验室			0	59e1e1faa3ceb8c3	1
CSV8C-202	公民馆			0	2c910670d5c291e5	1
CSVNC-040	公民馆			0	2c910670d5c291e5	1
CSV7C-200	危险密林			0	16a6fb86a8ebd1cf	1
CSV8C-205	夜间学院			0	e75fad9484071647	1
SVP-200	夜间学院			0	e75fad9484071647	1
CSV9C-206	振奋竞技场			0	4622932a419f939c	1
CSV8C-201	祭典会场			0	357d55b54ded5db0	1
CSV9.5C-201	祭典会场			0	357d55b54ded5db0	1
CSVNC-039	祭典会场			0	357d55b54ded5db0	1
CSV7C-201	重力山			0	aee486132c2ba880	1
CSV8C-261	重力山			0	aee486132c2ba880	1
CSV8C-203	阻碍之塔			0	4e16157bfa88a41e	1
CSV8C-262	阻碍之塔			0	4e16157bfa88a41e	1
CSV9.5C-202	阻碍之塔			0	4e16157bfa88a41e	1
CSVM2aC-030	阻碍之塔			0	4e16157bfa88a41e	1
CSVM2cC-030	阻碍之塔			0	4e16157bfa88a41e	1
SVP-287	阻碍之塔			0	4e16157bfa88a41e	1
CSV9.5C-203	零之大空洞			0	cf3124da3d7bf217	1
CSV9C-207	零之大空洞			0	cf3124da3d7bf217	1
CSV9C-266	零之大空洞			0	cf3124da3d7bf217	1
CSVM2aC-031	零之大空洞			0	cf3124da3d7bf217	1
CSV10C-215	N的城堡			0	36e665b638c0c5d0	1
SVP-NaN30	乐园度假地			0	f7899d7d8fd2dd01	1
CSV10C-218	化朗镇			0	0c3c21449043e462	1
CSV10C-216	尖钉镇道馆			0	dc1d73740f5d6e98	1
CSV10C-220	火箭队的工厂			0	0efa680f3ebb077c	1
CSV10C-219	火箭队的监视塔			0	99173b61a66aa2b9	1
CSV10C-214	石之洞窟			0	da4dac3550078557	1
CSV10C-217	酿光市			0	cf88045d66d42c70	1
CSV10C-286	酿光市			0	cf88045d66d42c70	1
