#flt1
CSV10C-190					20004			1
CS1DC-175					8			0
CSV10C-194					8			1
CSV8C-173					2			1
CSVM2bC-010					2			1
CS5DC-116					8			1
CS5bC-116					8			1
CSOC-005					8			1
CSVE1C-101					8			1
CSVE2C-135					8			1
CSVE2pC-008					8			1
CSVH3aC-007					8			1
CSVM1cC-008					8			1
CSXC-006					8			1
CSZC-030					8			1
CSM1DC-227					8			0
CSM1DC-333					8			0
CSM2DC-234					8			0
CSMPcC-011					8			0
CS4.5C-049					4			0
CSOC-008					4			0
CS4bC-117					20004			0
CS5.5C-059					204			1
CSVE2C-150					204			1
CSM1DC-244					200			0
CSM2DC-254					200			0
CSM1DC-237					8			1
CSM2DC-246					8			1
CS1DC-167					c			1
CS2DaC-040					c			1
CS4DaC-370					c			1
CS5DC-122					c			1
CSVH1C-038					8			1
CSVH2C-040					8			1
CSVH3C-040					8			1
CSVH5C-037					8			1
CSVSC-050					8			1
CS6.5C-063					20006			1
CS6.5C-094					20006			1
CSVE1C-116					20006			1
CSVE2C-152					20006			1
CSVH1C-042					20006			1
CSVH3aC-010					20006			1
CSVH4aC-009					20006			1
SSP-209					20006			1
CBB2C-1003					20004			0
CS1DC-168					20004			0
CS1bC-122					20004			0
CS1bC-194					20004			0
CS2.5C-046					20004			0
CS3DC-133					20004			0
CSAC-010					20004			0
CSBC-009					20004			0
CSCC-009					20004			0
CSOC-007					20004			0
CSM1aC-128					20008			0
CSM2.1C-017					20008			0
CSM1bC-124					8004			0
CSM1bC-199					8004			0
CSM2.1C-014					8004			0
CSM2DC-248					4			0
CSM2cC-127					4			0
CS2aC-102					10			0
CSV5C-116					8			1
CSVH3aC-011					8			1
CSV5C-115					22808			1
CSV8C-178					10			1
CSM1DC-245					38000			0
CS1DC-172					2000c			0
CS1aC-121					2000c			0
CBB3C-1901					20004			1
CSV1C-109					20004			1
CSV1C-166					20004			1
CSVE1C-112					20004			1
CSVE2C-146					20004			1
CSVH1C-041					20004			1
CSVH2C-041					20004			1
CSVH3C-041					20004			1
CSVH4C-033					20004			1
CSVH5C-040					20004			1
CSVM1aC-012					20004			1
CSVM1bC-016					20004			1
CSVM1cC-011					20004			1
SVP-151					20004			1
CSM1DC-255					4			0
CSV7C-177					c			1
CSV7C-258					c			1
CSV9.5C-167					c			1
CSVM1aC-013					c			1
CSVM1bC-018					c			1
CSVM2bC-013					c			1
CSVM2cC-014					c			1
SVP-196					c			1
CSM1DC-236					4			1
CSM1cC-122					4			1
CSM1cC-207					4			1
CSM2DC-245					4			1
CSMPnC-007					4			1
CSV6C-114					4			1
CSV6C-162					4			1
CSV9.5C-159					4			1
CSVH4aC-008					4			1
CSVH5aC-009					4			1
CSVM1aC-011					4			1
CSVM1bC-015					4			1
CSVM2aC-015					4			1
CSVM2bC-011					4			1
CSVM2cC-011					4			1
CSV9C-184					a0808			1
SVP-014					20808			1
SVP-015					20808			1
CSV9C-185					a0808			1
SVP-013					20808			1
CS4bC-116					22008			0
CS5DC-112					22008			0
CSVH1aC-007					22008			0
CS2bC-103					8			0
CS2.1C-004					c			0
CS2aC-103					c			0
CS3DC-143					c			0
CSM1bC-125					200c			0
CSM2DC-268					200c			0
CS6aC-121					8			1
CS1.5C-043					20004			0
CS1.5C-094					20004			0
CSBC-006					20004			0
CSCC-008					20004			0
CSNC-010					20004			0
CSV10C-192					20004			1
CSM1DC-252					38000			0
CSM1aC-126					38000			0
CSM1aC-207					38000			0
CSM2.1C-012					38000			0
CSMAC-006					38000			0
CS5DC-121					2004			1
CSVE1C-110					2004			1
CSVE2C-142					2004			1
CSM1DC-254					2008			0
CSM2DC-261					2008			0
CSM1aC-127					20			0
CSM2DC-266					20			0
CSV8C-183					20004			1
CSV9.5C-171					20004			1
CSV9C-263					20004			1
CSVH4aC-012					20004			1
CSVH5aC-012					20004			1
CSVM2aC-023					20004			1
CSVM2bC-018					20004			1
CSVM2cC-021					20004			1
SVP-284					20004			1
CSV6C-115					20004			1
CSV7C-257					20004			1
CSV9.5C-162					20004			1
CSVH4C-034					20004			1
CSVM1bC-017					20004			1
CSVM2aC-017					20004			1
CSVM2bC-012					20004			1
CSVM2cC-013					20004			1
SVP-152					20004			1
CSV7C-181					4			1
CSM1DC-234					8			0
CSM2DC-242					8			0
CSV9.5C-165					4			1
CSV9C-181					4			1
CS1.5C-042					2000c			0
CS1.5C-093					2000c			0
CSV9C-187					20004			1
CSV10C-189					2000c			1
CSVH5aC-007					2000c			1
CSV8C-179					2002			1
CSVH5aC-011					2002			1
CSV10C-196					2004			1
CSV6C-117					20004			1
CSVH3C-043					20004			1
CSV9C-183					20004			1
CSM1DC-256					4			0
CSM1cC-127					4			0
CSM1DC-257					0			1
CSM1bC-200					0			1
CSM2DC-263					0			1
CSMPaC-014					0			1
CSMPbC-014					0			1
CSMPdC-011					0			1
CSMPeC-011					0			1
CSMPfC-011					0			1
CSMPgC-012					0			1
CSMPhC-013					0			1
CS1DC-179					0			1
CS2DaC-043					0			1
CS3DC-140					0			1
CS4DaC-377					0			1
CS5DC-130					0			1
CSNC-016					0			1
CSZC-038					0			1
CBB3C-1903					0			1
CSV1C-113					0			1
CSV1C-167					0			1
CSVE1C-123					0			1
CSVE2C-160					0			1
CSVH1C-046					0			1
CSVH2C-046					0			1
CSVH3C-046					0			1
CSVH4C-039					0			1
CSVH5C-044					0			1
CSVM1aC-017					0			1
CSVM2aC-022					0			1
CSVM2bC-017					0			1
CSVM2cC-020					0			1
CSVSC-054					0			1
SVP-294					0			1
CSM1DC-258					2004			1
CSM2DC-264					2004			1
CS1DC-180					2004			1
CS2DaC-044					2004			1
CS3DC-141					2004			1
CS4DaC-378					2004			1
CS5DC-131					2004			1
CSVH1C-047					2004			1
CSVH2C-047					2004			1
CSVH3C-047					2004			1
CSVH4C-040					2004			1
CSVH5C-045					2004			1
CSVM1cC-014					2004			1
CSVSC-055					2004			1
SVP-237					2004			1
CSV8C-181					4			1
CSV9.5C-169					4			1
CSM2.1C-016					4			0
CSM2DC-265					4			0
CSM2aC-134					4			0
CSM2aC-190					4			0
CSMAC-008					4			0
CSMPaC-015					4			0
CSMPbC-015					4			0
CSMPcC-016					4			0
CSMPdC-012					4			0
CSMPgC-013					4			0
CSV8C-180					2000c			1
CSM2.1C-015					4			1
CSM2DC-262					4			1
CSM2aC-133					4			1
CSM2aC-189					4			1
CSMPaC-013					4			1
CSMPbC-013					4			1
CSMPcC-015					4			1
CSMPgC-011					4			1
CS1DC-178					4			1
CSAC-015					4			1
CSV2C-113					4			1
CSVE1C-122					4			1
CSVE2C-159					4			1
CSVH3aC-012					4			1
CSVM2cC-019					4			1
CS4.5C-052					4			0
CS5.1C-023					4			0
CS5DC-129					4			0
CSNC-013					4			0
CSOC-010					4			0
CSVE1pC-021					4			0
CSVE2C-156					4			0
CSXC-009					4			0
CSZC-035					4			0
CSV9.5C-166					8004			1
CS3.5C-057					20004			0
CS3.5C-089					20004			0
CS4DaC-380					20004			0
CSM1DC-247					0			1
CSM1aC-123					0			1
CSM1aC-206					0			1
CSM2.1C-007					0			1
CSM2DC-256					0			1
CSMPbC-009					0			1
CSMPcC-013					0			1
CSMPdC-009					0			1
CSMPfC-008					0			1
CSMPgC-009					0			1
CSMPhC-012					0			1
CBB3C-1902					4			1
CSV2C-110					4			1
CSV4C-163					4			1
CSVE1C-117					4			1
CSVE1pC-020					4			1
CSVE2C-153					4			1
CSVH1C-043					4			1
CSVH2C-043					4			1
CSVH3C-042					4			1
CSVH4C-036					4			1
CSVH5C-041					4			1
CSVM1aC-014					4			1
CSVM1bC-019					4			1
CSVM1cC-012					4			1
CSVM2aC-018					4			1
CSVM2bC-014					4			1
CSVM2cC-015					4			1
