#idx1
CSM1DC-001	妙蛙种子	1	草	0	a57401fd9b3b546a	0
CSMPaC-002	妙蛙种子	1	草	0	a57401fd9b3b546a	0
CS5bC-001	妙蛙种子	1	草	0	ddf30d0562b048ea	1
CSVE2C-001	妙蛙种子	1	草	0	ddf30d0562b048ea	1
151C-001	妙蛙种子	1	草	0	7d73d2551f239520	1
CSVE1C-001	妙蛙种子	1	草	0	7d73d2551f239520	1
CSVL1C-086	妙蛙种子	1	草	0	7d73d2551f239520	1
SVP-066	妙蛙种子	1	草	0	795aef450613d82f	1
SVP-069	妙蛙种子	1	草	0	795aef450613d82f	1
SVP-097	妙蛙种子	1	草	0	7d73d2551f239520	1
30thP-001	妙蛙种子	1	草	0	bef83d7310fe634b	1
CSM1DC-002	妙蛙草	2	草	0	90011b2121c89ac0	0
CSMPaC-003	妙蛙草	2	草	0	90011b2121c89ac0	0
CS5bC-002	妙蛙草	2	草	0	0bd22bf47afc74c3	1
CSVE2C-002	妙蛙草	2	草	0	0bd22bf47afc74c3	1
151C-002	妙蛙草	2	草	0	b26a61ef313a5827	1
CSVE1C-002	妙蛙草	2	草	0	b26a61ef313a5827	1
CSVL1C-087	妙蛙草	2	草	0	b26a61ef313a5827	1
CS5bC-004	光辉妙蛙花	3	草	0	ec5d64622bc081ab	1
CSM1DC-003	妙蛙花	3	草	0	aab407a3d24d0d75	0
CSMPaC-004	妙蛙花	3	草	0	aab407a3d24d0d75	0
CS5bC-003	妙蛙花	3	草	0	a3a6d6f67aeaadd3	1
CSVE2C-003	妙蛙花	3	草	0	a3a6d6f67aeaadd3	1
151C-003	妙蛙花ex	3	草	0	4010d1a9cef60d9e	1
151C-174	妙蛙花ex	3	草	0	4010d1a9cef60d9e	1
CSVE1C-003	妙蛙花ex	3	草	0	4010d1a9cef60d9e	1
CSVE1pC-001	妙蛙花ex	3	草	0	4010d1a9cef60d9e	1
CSVL1C-001	妙蛙花ex	3	草	0	4010d1a9cef60d9e	1
CSVL1C-119	妙蛙花ex	3	草	0	4010d1a9cef60d9e	1
CS1DC-001	妙蛙花V	3	草	0	6bd69518251d242a	0
CS3aC-001	妙蛙花V	3	草	0	a4c8a8009b14503e	0
CS3aC-130	妙蛙花V	3	草	0	a4c8a8009b14503e	0
CS4DaC-001	妙蛙花V	3	草	0	a4c8a8009b14503e	0
CS3aC-002	妙蛙花VMAX	3	草	0	93a52a0c803994cf	0
CS3aC-161	妙蛙花VMAX	3	草	0	93a52a0c803994cf	0
CSM2.5C-001	妙蛙花&藤藤蛇GX	3	草	0	e011de9a864587dc	0
CSM2.5C-062	妙蛙花&藤藤蛇GX	3	草	0	e011de9a864587dc	0
CSM2.5C-063	妙蛙花&藤藤蛇GX	3	草	0	e011de9a864587dc	0
CSM2.5C-083	妙蛙花&藤藤蛇GX	3	草	0	e011de9a864587dc	0
CSMPaC-001	妙蛙花&藤藤蛇GX	3	草	0	e011de9a864587dc	0
CSM1DC-028	小火龙	4	火	0	12c378a370084b83	0
CSMPbC-002	小火龙	4	火	0	12c378a370084b83	0
CSM1aC-002	小火龙	4	火	0	1d4c895e280f6bdf	0
CSM1aC-153	小火龙	4	火	0	1d4c895e280f6bdf	0
CSM2cC-002	小火龙	4	火	0	636d51d5c4f52253	0
CS2aC-027	小火龙	4	火	0	831cf0e11793e54d	0
SSP-040	小火龙	4	火	0	831cf0e11793e54d	0
CS5aC-001	小火龙	4	火	0	6c013c5087701d9c	1
151C-004	小火龙	4	火	0	7d8db29232cb263d	1
151C-152	小火龙	4	火	0	7d8db29232cb263d	1
CSV5C-014	小火龙	4	火	0	9d268c8f6262a80a	1
CSVE1C-012	小火龙	4	火	0	7d8db29232cb263d	1
CSVL1C-090	小火龙	4	火	0	7d8db29232cb263d	1
CSVM1aC-001	小火龙	4	火	0	7d8db29232cb263d	1
SVP-067	小火龙	4	火	0	98ecdb0066cdc5dc	1
SVP-070	小火龙	4	火	0	98ecdb0066cdc5dc	1
SVP-098	小火龙	4	火	0	9d268c8f6262a80a	1
30thP-002	小火龙	4	火	0	ff57cea32736dd64	1
CSM1DC-029	火恐龙	5	火	0	64720226337148f8	0
CSM1aC-003	火恐龙	5	火	0	d6177e97dd5ccd1d	0
CSM1aC-154	火恐龙	5	火	0	d6177e97dd5ccd1d	0
CSM2cC-003	火恐龙	5	火	0	e5dfedce828bf3d4	0
CSMPbC-003	火恐龙	5	火	0	c69098309aed8c96	0
CS2aC-028	火恐龙	5	火	0	0697760054feae6c	0
CS5aC-002	火恐龙	5	火	0	b838725cfbea9aa3	1
151C-005	火恐龙	5	火	0	5c0e1214b56b8b00	1
CSV5C-015	火恐龙	5	火	0	80abbdd5ce75ddd7	1
CSVE1C-013	火恐龙	5	火	0	5c0e1214b56b8b00	1
CSVL1C-091	火恐龙	5	火	0	5c0e1214b56b8b00	1
CSVL2C-014	火恐龙	5	火	0	80abbdd5ce75ddd7	1
CSVL2C-062	火恐龙	5	火	0	80abbdd5ce75ddd7	1
CSVM1aC-002	火恐龙	5	火	0	80abbdd5ce75ddd7	1
SVP-100	火恐龙	5	火	0	4eaba5926d7967eb	1
CS5.5C-007	光辉喷火龙	6	火	0	8f4f913440ac17d7	1
CSVE1pC-013	光辉喷火龙	6	火	0	8f4f913440ac17d7	1
CSVM1aC-003	光辉喷火龙	6	火	0	8f4f913440ac17d7	1
CSM1DC-030	喷火龙	6	火	0	1c0c0da9431d677c	0
CSM2cC-004	喷火龙	6	火	0	fba6c14f22af8e42	0
CSMPbC-004	喷火龙	6	火	0	fba6c14f22af8e42	0
CS2aC-029	喷火龙	6	火	0	c0af2c65c0e00a0e	0
CSMC-001	喷火龙	6	火	0	c0af2c65c0e00a0e	0
SSP-163	喷火龙	6	火	0	66a8e2c86d0e0204	0
CS5aC-003	喷火龙	6	火	0	b8a46058af30dba6	1
CSVE1C-014	喷火龙	6	火	0	b8a46058af30dba6	1
151C-006	喷火龙ex	6	火	0	89f822e1410b928f	1
151C-175	喷火龙ex	6	火	0	89f822e1410b928f	1
CSV5C-075	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSV5C-145	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSV5C-155	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSV5C-162	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSVE1C-015	喷火龙ex	6	火	0	89f822e1410b928f	1
CSVE1pC-002	喷火龙ex	6	火	0	89f822e1410b928f	1
CSVL1C-008	喷火龙ex	6	火	0	89f822e1410b928f	1
CSVL1C-120	喷火龙ex	6	火	0	89f822e1410b928f	1
CSVL2C-044	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSVL2C-122	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSVL2C-128	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSVM1aC-006	喷火龙ex	6	恶	0	767b6233bf90b98b	1
SVP-089	喷火龙ex	6	恶	0	767b6233bf90b98b	1
SVP-353	喷火龙ex	6	恶	0	767b6233bf90b98b	1
CSM1aC-004	喷火龙GX	6	火	0	0f8c4de93a646ed5	0
CSM1aC-168	喷火龙GX	6	火	0	0f8c4de93a646ed5	0
CSM1aC-190	喷火龙GX	6	火	0	0f8c4de93a646ed5	0
CSM2.1C-047	喷火龙GX	6	火	0	0f8c4de93a646ed5	0
CSM2cC-005	喷火龙GX	6	火	0	885c2af98ec373b4	0
CSMPbC-005	喷火龙GX	6	火	0	885c2af98ec373b4	0
CSMPiC-002	喷火龙GX	6	火	0	885c2af98ec373b4	0
CS2aC-030	喷火龙V	6	火	0	fa422365eab867d0	0
CS2aC-133	喷火龙V	6	火	0	fa422365eab867d0	0
SSP-175	喷火龙V	6	火	0	fa422365eab867d0	0
CS5aC-004	喷火龙V	6	火	0	6d127edc445f79d6	1
CS5aC-131	喷火龙V	6	火	0	6d127edc445f79d6	1
CS5aC-132	喷火龙V	6	火	0	6d127edc445f79d6	1
CS5aC-152	喷火龙V	6	火	0	6d127edc445f79d6	1
CSNC-002	喷火龙V	6	火	0	6d127edc445f79d6	1
CS2aC-031	喷火龙VMAX	6	火	0	b397271a21bb38f1	0
CS2aC-134	喷火龙VMAX	6	火	0	b397271a21bb38f1	0
SSP-079	喷火龙VMAX	6	火	0	b397271a21bb38f1	0
SSP-080	喷火龙VMAX	6	火	0	b397271a21bb38f1	0
CS5aC-005	喷火龙VSTAR	6	火	0	5d6de77c946e3492	1
CS5aC-158	喷火龙VSTAR	6	火	0	5d6de77c946e3492	1
SSP-143	喷火龙VSTAR	6	火	0	5d6de77c946e3492	1
CSM2.5C-006	喷火龙&长尾火狐GX	6	火	0	50f7d347f0ec3a10	0
CSM2.5C-064	喷火龙&长尾火狐GX	6	火	0	50f7d347f0ec3a10	0
CSM2.5C-065	喷火龙&长尾火狐GX	6	火	0	50f7d347f0ec3a10	0
CSM2.5C-084	喷火龙&长尾火狐GX	6	火	0	50f7d347f0ec3a10	0
CSMPbC-001	喷火龙&长尾火狐GX	6	火	0	50f7d347f0ec3a10	0
SSP-164	阿渡的喷火龙V	6	火	0	0f9dbd122032c3f0	0
CSM2aC-006	杰尼龟	7	水	0	6913bdbff043009e	0
CS5.5C-012	杰尼龟	7	水	0	61813a83e30f1f29	1
CSVE2C-023	杰尼龟	7	水	0	61813a83e30f1f29	1
151C-007	杰尼龟	7	水	0	45100afac93d5778	1
CSVE1C-024	杰尼龟	7	水	0	45100afac93d5778	1
CSVL1C-092	杰尼龟	7	水	0	45100afac93d5778	1
SVP-068	杰尼龟	7	水	0	df8e92d41e58e8d0	1
SVP-071	杰尼龟	7	水	0	df8e92d41e58e8d0	1
SVP-099	杰尼龟	7	水	0	45100afac93d5778	1
30thP-003	杰尼龟	7	水	0	be9cc4d1b51f04cf	1
CSM2aC-007	卡咪龟	8	水	0	c31c166a20f95faa	0
CS5.5C-013	卡咪龟	8	水	0	53e6b16de216120d	1
CSVE2C-024	卡咪龟	8	水	0	53e6b16de216120d	1
151C-008	卡咪龟	8	水	0	a2eae88a7b0415e9	1
CSVE1C-025	卡咪龟	8	水	0	a2eae88a7b0415e9	1
CSVL1C-093	卡咪龟	8	水	0	a2eae88a7b0415e9	1
CS5.5C-015	光辉水箭龟	9	水	0	98f666b250f282f4	1
CSM2aC-008	水箭龟	9	水	0	6925dff80caec2e7	0
CS5.5C-014	水箭龟	9	水	0	546e42441f2ffc5e	1
CSVE2C-025	水箭龟	9	水	0	546e42441f2ffc5e	1
151C-009	水箭龟ex	9	水	0	a3445e1f0d46497a	1
151C-176	水箭龟ex	9	水	0	a3445e1f0d46497a	1
CSVE1C-026	水箭龟ex	9	水	0	a3445e1f0d46497a	1
CSVE1pC-003	水箭龟ex	9	水	0	a3445e1f0d46497a	1
CSVL1C-012	水箭龟ex	9	水	0	a3445e1f0d46497a	1
CSVL1C-121	水箭龟ex	9	水	0	a3445e1f0d46497a	1
CSM2aC-009	水箭龟GX	9	水	0	7104fec28f32ca6e	0
CSM2aC-162	水箭龟GX	9	水	0	7104fec28f32ca6e	0
CS3bC-025	水箭龟V	9	水	0	da4c50c42aa188a0	0
CS3bC-129	水箭龟V	9	水	0	da4c50c42aa188a0	0
CS3bC-026	水箭龟VMAX	9	水	0	c7341b1bbd8eb51b	0
CS3bC-160	水箭龟VMAX	9	水	0	c7341b1bbd8eb51b	0
CSM2aC-003	水箭龟&波加曼GX	9	水	0	06716665187c248d	0
CSM2aC-156	水箭龟&波加曼GX	9	水	0	06716665187c248d	0
CSM2aC-157	水箭龟&波加曼GX	9	水	0	06716665187c248d	0
CSMPcC-001	水箭龟&波加曼GX	9	水	0	06716665187c248d	0
CSM2bC-004	绿毛虫	10	草	0	b523b6ef538658f5	0
CS1bC-001	绿毛虫	10	草	0	e664814d4524923c	0
CS4DaC-002	绿毛虫	10	草	0	fcf1c447b7ab1f9f	0
CS4aC-001	绿毛虫	10	草	0	fcf1c447b7ab1f9f	0
151C-010	绿毛虫	10	草	0	cee9879db5019d27	1
CSVL1C-088	绿毛虫	10	草	0	cee9879db5019d27	1
CSVH5eC-001	绿毛虫	10	草	0	d0544f1a0920b65f	1
CSM2bC-005	铁甲蛹	11	草	0	9c4cd129baabeeb3	0
CS1bC-002	铁甲蛹	11	草	0	988b7e99fad50373	0
CS4DaC-003	铁甲蛹	11	草	0	54583edd41c4ecf5	0
CS4aC-002	铁甲蛹	11	草	0	54583edd41c4ecf5	0
151C-011	铁甲蛹	11	草	0	4fe2c643dbe29f93	1
CSVH5eC-002	铁甲蛹	11	草	0	748478192dae34b7	1
CSM2bC-006	巴大蝶	12	草	0	8b1b90cb749146db	0
CS1bC-003	巴大蝶	12	草	0	cb351f29ac8f9ad5	0
CS4DaC-004	巴大蝶	12	草	0	2d0f982d1d351c48	0
CS4aC-003	巴大蝶	12	草	0	2d0f982d1d351c48	0
151C-012	巴大蝶	12	草	0	cfd21f69206f8ee5	1
CSVH5eC-003	巴大蝶	12	草	0	b9908901b16e7ad0	1
CS1DC-002	巴大蝶V	12	草	0	82baadebe67a8d9a	0
CS1DC-218	巴大蝶V	12	草	0	82baadebe67a8d9a	0
CS1bC-004	巴大蝶V	12	草	0	82baadebe67a8d9a	0
CS1DC-003	巴大蝶VMAX	12	草	0	65b92d0b225222ce	0
CS1DC-221	巴大蝶VMAX	12	草	0	65b92d0b225222ce	0
CS1bC-005	巴大蝶VMAX	12	草	0	65b92d0b225222ce	0
CSM2DC-002	独角虫	13	草	0	7e825c1a3a651b62	0
CSM2bC-007	独角虫	13	草	0	3313dbd51eb84d63	0
CS1DC-004	独角虫	13	草	0	dfe389d13a9d9008	0
CS2aC-001	独角虫	13	草	0	75d22ad25aa0675b	0
CS3.5C-001	独角虫	13	草	0	2a0792bdb8b73c75	0
151C-013	独角虫	13	草	0	36671e76af2cb65e	1
CSM2DC-003	铁壳蛹	14	草	0	3230626c7e0361d6	0
CSM2bC-008	铁壳蛹	14	草	0	3230626c7e0361d6	0
CS1DC-005	铁壳蛹	14	草	0	e826190d57e16737	0
CS2aC-002	铁壳蛹	14	草	0	ee1c7af263267b6b	0
CS3.5C-002	铁壳蛹	14	草	0	838d7836a124eec3	0
151C-014	铁壳蛹	14	草	0	096490aad5611a82	1
CSM2DC-004	大针蜂	15	草	0	49f2c9082d3d2ef6	0
CSM2bC-009	大针蜂	15	草	0	49f2c9082d3d2ef6	0
CS1DC-006	大针蜂	15	草	0	197d22d5124b4490	0
CS2aC-003	大针蜂	15	草	0	fb852fd41baee656	0
CS3.5C-003	大针蜂	15	草	0	e745b903f95e54f2	0
151C-015	大针蜂	15	草	0	cea1f4ad9b2a8c7f	1
CS6aC-001	大针蜂V	15	草	0	aa5a01bac8011571	1
CS6aC-135	大针蜂V	15	草	0	aa5a01bac8011571	1
CS6aC-136	大针蜂V	15	草	0	aa5a01bac8011571	1
CSM2aC-116	波波	16	无	0	cf65a1ea7ccb2602	0
151C-016	波波	16	无	0	c52439ea1ed321c2	1
151C-153	波波	16	无	0	c52439ea1ed321c2	1
CSV4C-099	波波	16	无	0	60635d7ef1f254b3	1
CSV4C-136	波波	16	无	0	60635d7ef1f254b3	1
CSVM1aC-008	波波	16	无	0	c52439ea1ed321c2	1
CSM2aC-117	比比鸟	17	无	0	1a36ee3c44c515c7	0
151C-017	比比鸟	17	无	0	b49bd864d4eba128	1
151C-154	比比鸟	17	无	0	b49bd864d4eba128	1
CSV4C-100	比比鸟	17	无	0	837d59970f306655	1
CSV4C-137	比比鸟	17	无	0	837d59970f306655	1
CSVM1aC-009	比比鸟	17	无	0	b49bd864d4eba128	1
CSM2aC-118	大比鸟	18	无	0	fc9d504c5bb1eacf	0
151C-018	大比鸟	18	无	0	a07184ef45649d34	1
CSV4C-101	大比鸟ex	18	无	0	8105afde9792c259	1
CSV4C-146	大比鸟ex	18	无	0	8105afde9792c259	1
CSV4C-157	大比鸟ex	18	无	0	8105afde9792c259	1
CSVL2C-048	大比鸟ex	18	无	0	8105afde9792c259	1
CSVL2C-124	大比鸟ex	18	无	0	8105afde9792c259	1
CSVM1aC-010	大比鸟ex	18	无	0	8105afde9792c259	1
CS6bC-112	大比鸟V	18	无	0	a9bc714c7706f854	1
CS6bC-151	大比鸟V	18	无	0	a9bc714c7706f854	1
151C-019	小拉达	19	无	0	972bed61dd9c4b12	1
CSV10C-167	火箭队的小拉达	19	无	0	a5c060009e97c634	1
CSM1bC-074	阿罗拉 小拉达	19	恶	0	1379bcb7ac0308af	0
CS5aC-064	阿罗拉 小拉达	19	恶	0	163a860ebf429873	1
151C-020	拉达	20	无	0	0f1afdc1d53dbb5e	1
CSV10C-168	火箭队的拉达	20	无	0	1094d9ed366ef996	1
CSM1bC-075	阿罗拉 拉达	20	恶	0	f53f8a625dadf3eb	0
CSM1bC-076	阿罗拉 拉达GX	20	恶	0	9bdfc4729f0fa66c	0
CS5aC-065	阿罗拉 拉达	20	恶	0	3325656a4aa6297b	1
CSM1bC-106	烈雀	21	无	0	a4a63b5031bc7849	0
CSM2DC-206	烈雀	21	无	0	46bec20cec7cae5b	0
CSM2cC-105	烈雀	21	无	0	46bec20cec7cae5b	0
CS3DC-113	烈雀	21	无	0	e9899f97b6451a06	0
CS4DaC-328	烈雀	21	无	0	e9899f97b6451a06	0
151C-021	烈雀	21	无	0	5a50d1d34d510223	1
CSM1bC-107	大嘴雀	22	无	0	4fd21ed9d427d8a5	0
CSM2DC-207	大嘴雀	22	无	0	074d77b2a3864440	0
CSM2cC-106	大嘴雀	22	无	0	074d77b2a3864440	0
CS3DC-114	大嘴雀	22	无	0	30e3b854d80b3443	0
CS4DaC-329	大嘴雀	22	无	0	30e3b854d80b3443	0
151C-022	大嘴雀	22	无	0	b609b0203f031333	1
CSM1DC-098	阿柏蛇	23	超	0	5c41fcb7e5b4e4e1	0
CSM2DC-109	阿柏蛇	23	超	0	4efea718a900fdd0	0
CSM2bC-037	阿柏蛇	23	超	0	3ceeda3afe072fff	0
CS1DC-114	阿柏蛇	23	恶	0	474fbea2d4ecc190	0
151C-023	阿柏蛇	23	恶	0	fdace5fca23e8cd0	1
CSVE1C-078	阿柏蛇	23	恶	0	fdace5fca23e8cd0	1
CSV7C-135	阿柏蛇	23	恶	0	7fc049c2d09052d3	1
CSV10C-120	火箭队的阿柏蛇	23	恶	0	84c51481512329e1	1
CSM1DC-099	阿柏怪	24	超	0	66069f21e6208f8c	0
CSM2DC-110	阿柏怪	24	超	0	a921e3a8c4bacc15	0
CSM2bC-038	阿柏怪	24	超	0	7ea63fd7e37aa6b9	0
CS1DC-115	阿柏怪	24	恶	0	f0ee6fcb8c2c20aa	0
CSV7C-136	阿柏怪	24	恶	0	b2667204ee92904a	1
CSV7C-208	阿柏怪	24	恶	0	b2667204ee92904a	1
CSV10C-121	火箭队的阿柏怪	24	恶	0	9e832b50de492aef	1
151C-024	阿柏怪ex	24	恶	0	bb70883bf63f4d18	1
151C-177	阿柏怪ex	24	恶	0	bb70883bf63f4d18	1
CSVE1C-079	阿柏怪ex	24	恶	0	bb70883bf63f4d18	1
CSDC-021	冲浪皮卡丘V	25	雷	0	7c2cc56d89139d3b	0
CSDC-022	冲浪皮卡丘VMAX	25	雷	0	ca3f76f3af655574	0
CSM1DC-078	皮卡丘	25	雷	0	615c695061d1bccf	0
CSM1bC-044	皮卡丘	25	雷	0	e449908dca6f6f19	0
CSM2DC-078	皮卡丘	25	雷	0	93c23781c026efa5	0
SMP-037	皮卡丘	25	雷	0	e449908dca6f6f19	0
SSP-028	皮卡丘	25	雷	0	93c23781c026efa5	0
CS5.1C-002	皮卡丘	25	雷	0	969cf61c88cb983e	0
CSM2.5C-013	皮卡丘	25	雷	0	055fb7eb3726f0e4	0
CSM2DC-079	皮卡丘	25	雷	0	5b740b8112033a7d	0
CSM2aC-056	皮卡丘	25	雷	0	bb93e3d344a7f63c	0
CSM2aC-153	皮卡丘	25	雷	0	bb93e3d344a7f63c	0
CSMPdC-001	皮卡丘	25	雷	0	bb93e3d344a7f63c	0
CS1DC-061	皮卡丘	25	雷	0	f117aa4ef232d5bd	0
SSP-005	皮卡丘	25	雷	0	5db2ca6bd722167c	0
SSP-066	皮卡丘	25	雷	0	11322638bebebb32	0
CS4DaC-127	皮卡丘	25	雷	0	92232f11f1695da9	0
CS4aC-044	皮卡丘	25	雷	0	92232f11f1695da9	0
CSDC-001	皮卡丘	25	雷	0	0660356245db16e9	0
CS5aC-017	皮卡丘	25	雷	0	b2ca3f1c3cbb52b5	1
CS6.5C-021	皮卡丘	25	雷	0	0ddc7a05c32568e0	1
CSMC-013	皮卡丘	25	雷	0	b2ca3f1c3cbb52b5	1
CSYC-005	皮卡丘	25	雷	0	b2ca3f1c3cbb52b5	1
151C-025	皮卡丘	25	雷	0	8aae450a2e50fb89	1
151C-170	皮卡丘	25	雷	0	8aae450a2e50fb89	1
151C-171	皮卡丘	25	雷	0	8aae450a2e50fb89	1
151C-172	皮卡丘	25	雷	0	8aae450a2e50fb89	1
151C-173	皮卡丘	25	雷	0	8aae450a2e50fb89	1
CBB1C-0701	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB1C-0702	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB1C-0703	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB1C-0704	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB1C-0705	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB1C-0706	皮卡丘	25	雷	0	aa46209feee6b1b2	1
CBB1C-0707	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB1C-0708	皮卡丘	25	雷	0	aa46209feee6b1b2	1
CBB1C-0709	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CSV3C-044	皮卡丘	25	雷	0	aa46209feee6b1b2	1
SVP-004	皮卡丘	25	雷	0	50a797503c0b700f	1
SVP-090	皮卡丘	25	雷	0	8aae450a2e50fb89	1
CBB5C-0101	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB5C-0102	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB5C-0103	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB5C-0104	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB5C-0105	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB5C-0106	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
CBB5C-0107	船长 皮卡丘	25	雷	0	9e82bd4544ecf923	1
SVP-001	皮卡丘	25	雷	0	6ef3282b5f137b6a	1
SVP-002	皮卡丘	25	雷	0	6ef3282b5f137b6a	1
CSVH1C-008	皮卡丘ex	25	雷	0	bb82c7baccc831ec	1
CSV9.5C-258	皮卡丘ex	25	雷	0	689549e631f4f93e	1
CSV9C-054	皮卡丘ex	25	雷	0	689549e631f4f93e	1
CSV9C-221	皮卡丘ex	25	雷	0	689549e631f4f93e	1
CSV9C-245	皮卡丘ex	25	雷	0	689549e631f4f93e	1
CSV9C-260	皮卡丘ex	25	雷	0	689549e631f4f93e	1
CSVH4pC-002	皮卡丘ex	25	雷	0	1eaae287d10eadf4	1
CSVSC-018	皮卡丘ex	25	雷	0	f6b08c6f0079262a	1
CSM2DC-082	皮卡丘GX	25	雷	0	df2b9a849c988210	0
CSMPmC-001	皮卡丘GX	25	雷	0	df2b9a849c988210	0
CS1DC-063	皮卡丘V	25	雷	0	36e158be9ae91051	0
CS1aC-028	皮卡丘V	25	雷	0	09e97a5e67a47736	0
CS1aC-177	皮卡丘V	25	雷	0	09e97a5e67a47736	0
