#flt1
CS1DC-189					400			0
CS1bC-128					400			0
CS1bC-197					400			0
CSAC-017					400			0
CSV9C-191					4			1
CSV6C-118					8			1
CSV9.5C-177					8			1
CSVH4C-043					8			1
SVP-256					8			1
CSV9C-194					20000			1
CSM2bC-135					0			0
CSM2aC-136					0			0
CSV3C-119					0			1
CS1DC-185					8			0
CS1aC-125					8			0
CS1aC-216					8			0
CSAC-016					8			0
CS1bC-127					0			0
CS1bC-196					0			0
CS2.1C-005					0			0
CS2aC-106					20004			0
CSV8C-187					10			1
CSV9.5C-174					10			1
CSVNC-033					10			1
CSVH1C-049					2006			0
SSP-124					2006			0
CSM1bC-132					8			0
CSM2DC-288					8			0
CS5.5C-062					208			1
CS5.5C-088					208			1
CSV1C-118					8			1
CSV8C-260					8			1
CSVE2C-170					8			1
CSVE2pC-010					8			1
CSVH1aC-017					8			1
CSVH3C-049					8			1
CSVH4aC-014					8			1
CSVH5aC-016					8			1
CSVM1bC-024					8			1
CSVM1cC-021					8			1
CSVM2aC-024					8			1
SVP-295					8			1
CSM2aC-137					8			0
CSMPjC-008					8			0
CS1DC-190					10			0
CS1bC-129					10			0
CS2aC-105					8			0
CS2aC-143					8			0
CSM1DC-269					0			0
CSM1cC-129					0			0
CSM1cC-210					0			0
CSM2.1C-023					0			0
CSM2DC-279					0			0
CSMAC-010					0			0
CSMPnC-009					0			0
CSMPoC-008					0			0
CSMPqC-009					0			0
CS5DC-135					0			1
CS5bC-119					0			1
CS5bC-176					0			1
CSNC-018					0			1
CSOC-012					0			1
CSXC-014					0			1
CSZC-042					0			1
CSV1C-116					0			1
CSVE1C-131					0			1
CSVM1aC-020					0			1
CSM1DC-270					0			0
CSM1aC-132					0			0
CSM2DC-280					0			0
CSMPfC-015					0			0
CS4bC-119					0			0
CSVE1C-128					0			0
CSZC-041					0			0
CSV9C-193					20000			1
CSM1DC-267					400			1
CSM1bC-128					400			1
CSM2DC-276					400			1
CSM2DC-357					400			1
CSV9C-190					400			1
CSV9C-264					400			1
CS3aC-114					0			0
CSV5C-117					22004			1
CSVE2C-168					22004			1
CSVH5aC-015					22004			1
CS1aC-128					20000			0
CSM1DC-271					20000			0
CSM1bC-130					20000			0
CSM2DC-283					20000			0
CSMPcC-018					20000			0
CSV1C-117					0			1
CSV5C-164					0			1
CSVE2C-169					0			1
CSVH1aC-016					0			1
CSVH2aC-016					0			1
CSVH3C-048					0			1
CSVH3aC-015					0			1
CSVH4C-045					0			1
CSVM1aC-021					0			1
CSVM2bC-021					0			1
CSV4C-118					0			1
CSV8C-189					20200			1
CS4aC-121					0			0
CSVE1C-126					0			0
CSM1bC-133					200			0
CSM2aC-135					20000			0
CSM2.5C-051					10			0
CS6bC-124					208			1
CS4.5C-053					400			0
CSVE2C-164					400			0
CS6.5C-064					20208			1
CSM1aC-129					410			0
CSM1aC-209					410			0
CSM2.1C-021					410			0
CSM2DC-275					410			0
CSM1DC-268					20			1
CSM1aC-130					20			1
CSM2DC-277					20			1
CSMPgC-016					20			1
CSMPnC-008					20			1
CS3DC-144					24			1
CS3aC-112					24			1
CS3aC-183					24			1
CS4DaC-383					24			1
CS5DC-134					24			1
CSBC-013					24			1
CSV1C-115					24			1
CSVE1C-129					24			1
CSVE2C-165					24			1
CSVH1C-048					24			1
CSVH1aC-014					24			1
CSVH2C-048					24			1
CSVH2aC-013					24			1
CSVH5C-046					24			1
CSVM1cC-016					24			1
CSVM2bC-019					24			1
CSM2cC-136					80000			0
CSM1cC-135					0			0
CSM1.5C-043					0			0
CSM1cC-133					0			0
