#flt1
CSM2.1C-045					0			0
CSMAC-FAI					0			0
CSMPiC-024					0			0
CSMPiC-043					0			0
CSM1DC-FAI					0			0
CSM2.1C-043					0			1
CSMAC-DAR					0			1
CSMPiC-022					0			1
CSMPiC-041					0			1
CS2DaC-DAR					0			1
CS4aC-184					0			1
CS4DaC-432					0			1
CS4DaC-DAR					0			1
CS5.1C-007					0			1
CSZC-065					0			1
CBB2C-1103					0			1
CBB2C-1106					0			1
CSVL1C-132					0			1
CSVL2C-138					0			1
SVP-DAR					0			1
SVP-DAR-1					0			1
SVP-DAR-2					0			1
SVP-DAR-3					0			1
CSVH4pC-DAR					0			1
CSVSC-DAR					0			1
CSAC-DAR					0			1
CSM1DC-DAR					0			1
CSVE1C-DAR					0			1
CSVH1C-DAR					0			1
CSVH1pC-DAR					0			1
CSVL1C-DAR					0			1
CSM2.1C-042					0			1
CSMAC-FIG					0			1
CSMPiC-021					0			1
CSMPiC-040					0			1
CS2DaC-FIG					0			1
CS4DaC-431					0			1
CS4DaC-FIG					0			1
CS5.1C-006					0			1
CS6bC-172					0			1
CSZC-064					0			1
CBB3C-2001					0			1
CBB3C-2004					0			1
CSVL1C-131					0			1
CSVL2C-137					0			1
SVP-FIG					0			1
SVP-FIG-1					0			1
SVP-FIG-2					0			1
SVP-FIG-3					0			1
CSVH4C-FIG					0			1
CSVH4pC-FIG					0			1
CSVSC-FIG					0			1
CSAC-FIG					0			1
CSM1DC-FIG					0			1
CSVE1C-FIG					0			1
CSVH1C-FIG					0			1
CSVH1pC-FIG					0			1
CSVL1C-FIG					0			1
CSM2.1C-039					0			1
CSMAC-WAT					0			1
CSMPiC-018					0			1
CSMPiC-037					0			1
CS2DaC-WAT					0			1
CS4DaC-428					0			1
CS4DaC-WAT					0			1
CS6bC-171					0			1
CSZC-061					0			1
CBB1C-1803					0			1
CBB1C-1806					0			1
CSVE2pC-024					0			1
CSVH3C-WAT					0			1
CSVH5C-WAT					0			1
CSVL1C-128					0			1
CSVL2C-134					0			1
SVP-WAT					0			1
SVP-WAT-1					0			1
SVP-WAT-2					0			1
SVP-WAT-3					0			1
CSVH4pC-WAT					0			1
CSVSC-WAT					0			1
CS4.1C-005					0			1
CSAC-WAT					0			1
CSM1DC-WAT					0			1
CSVE1C-WAT					0			1
CSVH1C-WAT					0			1
CSVH1pC-WAT					0			1
CSVL1C-WAT					0			1
CSM2.1C-038					0			1
CSMAC-FIR					0			1
CSMPiC-017					0			1
CSMPiC-036					0			1
CS2DaC-FIR					0			1
CS4aC-183					0			1
CS4DaC-427					0			1
CS4DaC-FIR					0			1
CS5.1C-005					0			1
CSZC-060					0			1
CBB1C-1802					0			1
CBB1C-1805					0			1
CSVE2pC-012					0			1
CSVH3C-FIR					0			1
CSVH5C-FIR					0			1
CSVL1C-127					0			1
CSVL2C-133					0			1
SVP-FIR					0			1
SVP-FIR-1					0			1
SVP-FIR-2					0			1
SVP-FIR-3					0			1
CSVH4C-FIR					0			1
CSVH4pC-FIR					0			1
CSVSC-FIR					0			1
CSAC-FIR					0			1
CSM1DC-FIR					0			1
CSVE1C-FIR					0			1
CSVH1C-FIR					0			1
CSVH1pC-FIR					0			1
CSVL1C-FIR					0			1
CSM2.1C-037					0			1
CSMAC-GRA					0			1
CSMPiC-016					0			1
CSMPiC-035					0			1
CS2DaC-GRA					0			1
CS4DaC-426					0			1
CS4DaC-GRA					0			1
CS6.1C-005					0			1
CS6aC-168					0			1
CSZC-059					0			1
CBB1C-1801					0			1
CBB1C-1804					0			1
CSVH1C-GRA					0			1
CSVH5C-GRA					0			1
CSVH5C-NaN1					0			1
CSVL1C-126					0			1
CSVL2C-132					0			1
SVP-GRA					0			1
SVP-GRA-1					0			1
SVP-GRA-2					0			1
SVP-GRA-3					0			1
CSVH4C-GRA					0			1
CSVH4pC-GRA					0			1
CSVSC-GRA					0			1
CSAC-GRA					0			1
CSM1DC-GRA					0			1
CSVE1C-GRA					0			1
CSVH1pC-GRA					0			1
CSVL1C-GRA					0			1
CSM2.1C-041					0			1
CSMAC-PSY					0			1
